src,rel,dst,src_label,dst_label,row_id
25,give,29730,ip,aid treatment paracetamol,84937
64,review,2353,medic,condition,84938
44,,4401,employees,passage,84939
4750,break,879,portion,pieces,84940
564,move,10548,crew,stalk,84941
5142,strike,3155,roller box,guard,84942
29731,miss,2432,lowering the pipe,roller,84943
28393,rotate,29732,assembly employee,power frame,84944
278,break,29733,strap,assembly stephenville -9/21/2020,84945
143,move,1022,vessel,leak,84946
143,address,1022,vessel,leak,84947
4416,return,29734,clump weight,crane maintenance,84948
29735,move,29734,ross candies,crane maintenance,84949
4416,address,29734,clump weight,crane maintenance,84950
176,taken_xd,4515,actions,_,84951
1018,work,4515,vessel crew,_,84952
29736,deliver,29737,latch units,ramps logistics,84953
116,need,29738,they,where to be offloaded,84954
422,,376,forklift operator,box,84955
53,push,376,forklift,box,84956
29736,deliver,29737,latch units,ramps logistics,84957
116,need,29738,they,where to be offloaded,84958
422,,376,forklift operator,box,84959
53,push,376,forklift,box,84960
100,suffer,21286,worker,head injury,84961
1605,inform,2397,witness,engineer,84962
93,inform,29739,he,wshc,84963
116,activate,29740,they,site emergency number,84964
29741,give,633,medical practitioner,leave,84965
29742,hit,29743,072744c sgexp,snapped metal wire,84966
163,c_xd,6566,°,_ x000d,84967
3831,,136,vessel engineers,maintenance,84968
30,require,29744,that,no6 engine,84969
4033,instruct,2397,2nd engineer,engineer,84970
29745,command_xd,4515,engine start,_,84971
29746,command_xd,4515,no4 engine start,_,84972
1317,connected_xd,4515,engine,_,84973
29747,closed_xd,4515,hv breakers,_,84974
63,complete,29748,this,ships engineers,84975
10861,reconnecte,29748,engines,ships engineers,84976
29749,discuss,80,completed_x000d safety,incident,84977
94,hold,1555,which,rigging,84978
93,carry,11009,he,firefighters,84979
29750,warn,29751,julie béranger,strike uncontacted_x000d,84980
424,turn,36,driver,vehicle,84981
143,vgood,535,vessel,pressure,84982
30,cause,83,that,damage,84983
33,evaluate,982,action,issues,84984
33,determine,3582,action,path,84985
93,pull,4228,he,muscle,84986
10207,call,607,test technician,me,84987
246,call,29752,i,james m,84988
93,direct,607,he,me,84989
93,,29753,he,support elbow,84990
25,turn,29754,ip,support leg strain aid,84991
25,fall,29754,ip,support leg strain aid,84992
25,hit,3857,ip,support leg,84993
25,receive,29755,ip,strain aid,84994
93,anchor,4868,he,harness,84995
93,diagnose,29756,he,hairline crack,84996
29757,parted_xd,6071,hand tugger line,_ _,84997
2066,set,2066,tension,tension,84998
8416,,2066,tugger winch,tension,84999
29758,create,110,booming up,slack,85000
2862,,110,ct,slack,85001
2862,work,15870,ct,correctly_x000d _,85002
3297,assess,678,deck foreman,situation,85003
681,investigate,10470,crane,tugger,85004
1901,test,29759,function,to be all ok,85005
1901,find,29759,function,to be all ok,85006
671,continue,29760,equipment,to drop ,85007
25,lift,9,ip,end,85008
25,feel,3883,ip,pull,85009
93,need,281,he,treatment,85010
25,monitor,29761,ip,pain loss,85011
25,report,29761,ip,pain loss,85012
93,perform,356,he,all,85013
25,contact,86,ip,hse,85014
93,feel,90,he,discomfort,85015
5658,warm,29762,vls team,vls equipment,85016
63,involve,4515,this,_,85017
94,activate,1260,which,chief pipelay engineer,85018
48,contact,29763,it,decking,85019
63,buckle,319,this,protection,85020
13803,fall,29764,grating section,approx13 m,85021
48,contact,29765,it,winch roller,85022
29766,suspended_xd,4515,actions barriers,_,85023
243,suspend,29767,task,bridge contacted_x000d,85024
463,initiated_xd,4515,investigation,_,85025
98,,432,area,personnel,85026
29768,slide,870,crane cradle,motor,85027
29768,hit,870,crane cradle,motor,85028
29768,slide,870,crane cradle,motor,85029
29768,hit,870,crane cradle,motor,85030
29769,,29770,zinia tree equivilents,mm clearance,85031
29771,contact,4232,zinia p5,door frame,85032
29769,,29770,zinia tree equivilents,mm clearance,85033
29771,contact,4232,zinia p5,door frame,85034
29769,,29770,zinia tree equivilents,mm clearance,85035
29771,contact,4232,zinia p5,door frame,85036
29769,,29770,zinia tree equivilents,mm clearance,85037
29771,contact,4232,zinia p5,door frame,85038
93,experience,2226,he,sensation,85039
2791,advise,281,diving doctor,treatment,85040
23124,enter,5936,apache ii,m zone,85041
29772,find,17338,case description,attachments,85042
691,carry,12523,deep blue,trials,85043
48,cause,1327,it,aid treatment,85044
945,go,594,pipe,rollers,85045
5911,drop,1107,near miss,object,85046
93,carry,10839,he,hardness test,85047
29773,tank_xd,5981,mr,_ x000d _,85048
30,,10839,that,hardness test,85049
29774,ask,444,mr mr,scaffolder,85050
444,inform,4515,scaffolder,_,85051
3,complete,29775,activity,soon_x000d,85052
29776,enter,29777,mr as,701b tank x000d _,85053
29778,fall,29777,clamp scaffolding,701b tank x000d _,85054
30,instal,1671,that,shin,85055
30,hit,1671,that,shin,85056
30,fall,20,that,leg,85057
30,hit,20,that,leg,85058
93,carry,10839,he,hardness test,85059
29773,tank_xd,5981,mr,_ x000d _,85060
30,,10839,that,hardness test,85061
29774,ask,444,mr mr,scaffolder,85062
444,inform,4515,scaffolder,_,85063
3,complete,29775,activity,soon_x000d,85064
29776,enter,29777,mr as,701b tank x000d _,85065
29778,fall,29777,clamp scaffolding,701b tank x000d _,85066
30,instal,1671,that,shin,85067
30,hit,1671,that,shin,85068
30,fall,20,that,leg,85069
30,hit,20,that,leg,85070
93,carry,10839,he,hardness test,85071
29773,tank_xd,5981,mr,_ x000d _,85072
30,,10839,that,hardness test,85073
29774,ask,444,mr mr,scaffolder,85074
444,inform,4515,scaffolder,_,85075
3,complete,29775,activity,soon_x000d,85076
29776,enter,29777,mr as,701b tank x000d _,85077
29778,fall,29777,clamp scaffolding,701b tank x000d _,85078
30,instal,1671,that,shin,85079
30,hit,1671,that,shin,85080
30,fall,20,that,leg,85081
30,hit,20,that,leg,85082
93,carry,10839,he,hardness test,85083
29773,tank_xd,5981,mr,_ x000d _,85084
30,,10839,that,hardness test,85085
29774,ask,444,mr mr,scaffolder,85086
444,inform,4515,scaffolder,_,85087
3,complete,29775,activity,soon_x000d,85088
29776,enter,29777,mr as,701b tank x000d _,85089
29778,fall,29777,clamp scaffolding,701b tank x000d _,85090
30,instal,1671,that,shin,85091
30,hit,1671,that,shin,85092
30,fall,20,that,leg,85093
30,hit,20,that,leg,85094
934,block,29779,road,pilling machine,85095
9086,,5604,construction supervisor,instruction,85096
93,check,29780,he,soil condition,85097
548,take,29781,platform,scaffolder leader,85098
7357,lift,4515,description,_,85099
29782,deny,138,pak imron,request,85100
48,platform,29783,it,not tightened_x000d _ 1400,85101
29784,force,4515,description scaffolder leader,_,85102
29782,perform,3,pak imron,activity,85103
444,fasten,29785,scaffolder,ashiba,85104
444,inform,29785,scaffolder,ashiba,85105
116,,48,they,it,85106
548,lay,13292,platform,toe board,85107
548,provide,13292,platform,toe board,85108
29786,prepare,13292,slippery,toe board,85109
29787,ask,548,scaffolding leader,platform,85110
78,receive,13126,who,scaffolding material,85111
29788,perform,7628,hi spv conduct,x000d _ x000d _,85112
1918,lift,4515,change,_,85113
7357,afterwards_xd,4515,description,_,85114
29789,gather,432,spv hse,personnel,85115
78,prepare,22352,who,readiness,85116
782,cut,29790,pipe fitter,scaffolding bar,85117
782,cut,29790,pipe fitter,scaffolding bar,85118
29791,direction_xd,6071,conduct morning tbm,_ _,85119
29792,work,2853,mr suhendi,preparation,85120
29792,,29793,mr suhendi,stringer,85121
30,circle,29794,that,ar 701b,85122
29792,,4683,mr suhendi,up,85123
94,pull,29793,which,stringer,85124
29795,secure,29796,fitter foreman,support piece,85125
29791,direction_xd,6071,conduct morning tbm,_ _,85126
29792,work,2853,mr suhendi,preparation,85127
29792,,29793,mr suhendi,stringer,85128
30,circle,29794,that,ar 701b,85129
29792,,4683,mr suhendi,up,85130
94,pull,29793,which,stringer,85131
29795,secure,29796,fitter foreman,support piece,85132
29791,direction_xd,6071,conduct morning tbm,_ _,85133
29792,work,2853,mr suhendi,preparation,85134
29792,,29793,mr suhendi,stringer,85135
30,circle,29794,that,ar 701b,85136
29792,,4683,mr suhendi,up,85137
94,pull,29793,which,stringer,85138
29795,secure,29796,fitter foreman,support piece,85139
29791,direction_xd,6071,conduct morning tbm,_ _,85140
29792,work,2853,mr suhendi,preparation,85141
29792,,29793,mr suhendi,stringer,85142
30,circle,29794,that,ar 701b,85143
29792,,4683,mr suhendi,up,85144
94,pull,29793,which,stringer,85145
29795,secure,29796,fitter foreman,support piece,85146
29797,turn,2841,generator operator,generator,85147
118,see,29798,operator,diesel leak,85148
118,turn,2841,operator,generator,85149
118,see,29799,operator,_ wib operators _,85150
30,install,2625,that,chain block,85151
29800,run_xd,13700,crane movement installation,_ risk,85152
29801,break,29802,load chain,forearm x000d,85153
398,hit,29802,piece,forearm x000d,85154
669,treat,4881,person,stitch,85155
669,receive,4881,person,stitch,85156
63,prevent,870,this,motor,85157
29803,break,29804,incident 11mar20 chain block,cakra donya project,85158
29803,hit,29805,incident 11mar20 chain block,worker forearm,85159
29806,fall,509,technip person,foot,85160
93,swallow,29807,he,mosque,85161
29808,hold,29807,lapersoon foot,mosque,85162
29809,shock,29810,shoulders,plinth,85163
669,accompany,286,person,collaborator,85164
1174,call,436,inspector,stop,85165
432,wear,1172,personnel,safety gloves,85166
29811,stop,177,tfmc inspector,job,85167
29812,open,29813,shawcor hse,hazard id x000d,85168
29812,retrain,44,shawcor hse,employees,85169
29812,discuss,16579,shawcor hse,number _,85170
5519,step,29814,sop, 3e states,85171
112,take,351,work,place,85172
118,bring,1146,operator,pipes,85173
1174,call,436,inspector,stop,85174
432,wear,1172,personnel,safety gloves,85175
29811,stop,177,tfmc inspector,job,85176
29812,open,29813,shawcor hse,hazard id x000d,85177
29812,retrain,44,shawcor hse,employees,85178
29812,discuss,16579,shawcor hse,number _,85179
5519,step,29814,sop, 3e states,85180
112,take,351,work,place,85181
118,bring,1146,operator,pipes,85182
1174,call,436,inspector,stop,85183
432,wear,1172,personnel,safety gloves,85184
29811,stop,177,tfmc inspector,job,85185
29812,open,29813,shawcor hse,hazard id x000d,85186
29812,retrain,44,shawcor hse,employees,85187
29812,discuss,16579,shawcor hse,number _,85188
5519,step,29814,sop, 3e states,85189
112,take,351,work,place,85190
118,bring,1146,operator,pipes,85191
1174,call,436,inspector,stop,85192
432,wear,1172,personnel,safety gloves,85193
29811,stop,177,tfmc inspector,job,85194
29812,open,29813,shawcor hse,hazard id x000d,85195
29812,retrain,44,shawcor hse,employees,85196
29812,discuss,16579,shawcor hse,number _,85197
5519,step,29814,sop, 3e states,85198
112,take,351,work,place,85199
118,bring,1146,operator,pipes,85200
18,transport,29815,t forklift,support pallet,85201
29816,inspect,3999,rov deck,cargo straps,85202
28300,secure,3999,wire reel,cargo straps,85203
4094,come,83,sea fastenings,damage,85204
2289,move,83,reel,damage,85205
4094,cause,83,sea fastenings,damage,85206
641,secure,2289,riggers,reel,85207
641,chock,29817,riggers,to secure in place,85208
232,recover,29818,deck crew,clump weight x000d,85209
48,come,110,it,slack,85210
110,need,29819,slack,to be created,85211
4416,reach,121,clump weight,water,85212
490,,118,wire,operator,85213
806,stop,118,winch,operator,85214
63,,416,this,effect,85215
4416,lower,29820,clump weight,swinging_x000d _,85216
4416,stop,29820,clump weight,swinging_x000d _,85217
232,regain,178,deck crew,control,85218
133,carry,1601,inspection,means,85219
63,prove,29821,this,unsatisfactory,85220
850,hammer,1689,edge,parts,85221
850,slip,29822,edge,parts finger,85222
850,hit,287,edge,finger,85223
93,wear,1486,he,impact gloves,85224
284,take,33,we,action,85225
284,stop,79,we,him,85226
50,operate,23834,technician,transfer cart,85227
23834,roll,29823,transfer cart,controller cord,85228
195,deliver,29824,trailer,crane counterweights,85229
195,manoeuvre,4074,trailer,roundabout,85230
23339,shift,29824,counterweights,crane counterweights,85231
18728,cause,83,counter weights,damage,85232
195,deliver,29824,trailer,crane counterweights,85233
195,manoeuvre,4074,trailer,roundabout,85234
23339,shift,29824,counterweights,crane counterweights,85235
18728,cause,83,counter weights,damage,85236
292,hit,29825,oil,soil tubes,85237
29826,,4798,cilindro,brao,85238
29827,build,535,hst line,pressure,85239
48,,29828,it,to continue the operation,85240
48,decide,29828,it,to continue the operation,85241
29829,confirm,6770,th sealing verification,tests,85242
636,pass,130,lines,testing,85243
9138,open,29830,fncr,ref field event,85244
1403,get_scratch,5430,hand finger,cut injury,85245
1403,get,5430,hand finger,cut injury,85246
29831,,582,framework technicians,container,85247
116,place,2432,they,roller,85248
13176,,255,bow,contact,85249
2289,,255,reel,contact,85250
8364,take,29832,carter,fire_x000d _ x000d _,85251
93,fall,314,he,pain,85252
93,present,314,he,pain,85253
29833,,296,rov xls25,loss,85254
29834,leak,29835,300920- rov,ltr tellus subsea,85255
48,leave,522,it,bottom,85256
29836,hit,1,safety gate,rov,85257
29837,,1036,xls25,room,85258
29837,remove,3670,xls25,pins,85259
29837,fold,1432,xls25,gate,85260
48,swung,30,it,that,85261
1,,133,rov,inspection,85262
1,flowline,2673,rov,subsea,85263
1,find,29838,rov,gate _,85264
432,discuss,29839,personnel,way causes consequences measures,85265
93,climb,928,he,vls,85266
10950,embed,29840,glasses,interrupting the visio,85267
2842,look,29841,shell,point shell,85268
2842,design,29841,shell,point shell,85269
1424,leave,48,fan,it,85270
116,use,30,they,that,85271
1424,pull,48,fan,it,85272
3070,trip,8106,extension cord,circuit breaker,85273
29842,lose,1574,power outlets,power,85274
118,join,6531,operator,clothes,85275
118,,3573,operator,palette,85276
874,start,331,hook,to swing,85277
523,continue,331,block,to swing,85278
48,pull,224,it,handrail,85279
143,maintain,2190,vessel,course,85280
143,commence,29843,vessel,dive no2,85281
143,conduct,1589,vessel,activities,85282
3174,deploy,2673,dredger,subsea,85283
3174,set,2673,dredger,subsea,85284
29844,commence,4641,dredging task,discharge,85285
6189,taken_xd,4515,_ immediate actions,_,85286
432,,29845,personnel,aware_x000d _,85287
2351,prepare,29846,documentation,_ comments_x000d _,85288
4515,comments_xd,4515,_,_,85289
118,trip,4515,operator,_,85290
29847,perform,7664,nass,piling activity,85291
424,drive,461,driver,car,85292
424,lose,178,driver,control,85293
461,deviate,29848,car,control jersey barrier_x000d,85294
424,crash,29849,driver,jersey barrier_x000d,85295
29850,hit,29851,bmp bahrain car,jersey barrier,85296
4514,push,521,vx gasket,top,85297
931,conduct,11132,operators,man lift,85298
4514,push,11132,vx gasket,man lift,85299
29852,not_lift,6649,injury _ operator,connector,85300
53,pull,59,forklift,frame,85301
25,stand,6321,ip,x000d,85302
29853,stop,112,fin no,work,85303
25,remove,3822,ip,safety shoes,85304
25,feel,314,ip,pain,85305
25,inform,29854,ip,anybody_x000d _,85306
29855,end,6198,_ work,x000d _,85307
25,feel,314,ip,pain,85308
93,reach,9921,he,dormitory,85309
93,inform,29856,he,tes hse nathan,85310
29856,inform,25,tes hse nathan,ip,85311
29856,contact,29857,tes hse nathan,wsh officer clarence,85312
29856,inform,79,tes hse nathan,him,85313
29858,bring,25,_ company driver,ip,85314
29859,c_xd,4515,16deg,_,85315
29860,task,29861,actions deck crew,spool gl e1,85316
29860,board,29861,actions deck crew,spool gl e1,85317
1280,,27894,ocs,control x000d _,85318
1280,request,29862,ocs,rov teams,85319
29863,deploy,2673,spool frame spool,subsea,85320
29863,lower,2673,spool frame spool,subsea,85321
129,move,611,rov team,system,85322
105,observe,296,team,loss,85323
129,shut,611,rov team,system,85324
1,recover,303,rov,to deck,85325
284,lose,29864,we,2l,85326
461,meet,986,car,accident,85327
29865,receive,1978,manipulation arm,command,85328
4529,give,1978,shift supervisor,command,85329
118,choose,170,operator,line,85330
723,need,740,machine,-,85331
446,need,2169,part,face,85332
118,choose,170,operator,line,85333
723,need,740,machine,-,85334
446,need,2169,part,face,85335
29866,get,292,operator operation,oil,85336
234,dismantle,788,group,scaffold,85337
10719,pass,2137,scaffolders,material,85338
19164,notice,29867,tpit supervisor,area segregation,85339
19164,ask,29868,tpit supervisor,to stop the activity,85340
444,leave,10626,scaffolder,ledger,85341
48,grab,444,it,scaffolder,85342
10626,fall,4515,ledger,_,85343
3,stop,4515,activity,_,85344
48,complete,29869,it,dive hours rov,85345
